available;categoryId;currencyId;description;id;local_delivery_cost;modified_time;name;oldprice;param;picture;price;type;url;vendor
true;Two-piece Sets;USD;"Style:Chic,Elegant
Type:Pants Sets
Material:95%Polyester,5%Elastane
Neckline:Round Neck
Sleeve Style:Sleeveless
Length:Long
Pattern Type:Plain
Decoration:Hollow-out,Pocket
Fit Type:Skinny
With Belt:Yes
Occasion:Daily,Work
Package Include:1*Pants Set(With Belt)
Fabric Elasticity:Medium Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";27910ef4-bfe9-4ca1-b953-219d2726c776;0.0;1727180458;Hollow Out Sleeveless Tank Top & Pants Set;33.0;color:yellow|size:S,XL;https://image.geeko.ltd/original/27910ef4-bfe9-4ca1-b953-219d2726c776;17.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D27910ef4-bfe9-4ca1-b953-219d2726c776%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Bodycon Dresses;USD;"Style:Casual,Chic
Type:Bodycon
Material:95%Polyester,5%Elastane
Neckline:Off the Shoulder
Sleeve Style:Long Sleeve
Length:Mid-Calf
Pattern Type:Plain
Decoration:Ruffles,Sheer Mesh,Slit
Fit Type:Skinny
Occasion:Daily,Party
Package Include:1* Dress
Fabric Elasticity:Medium Stretch
Sheer:Semi-Sheer
Care Instructions:Hand wash, do not dry clean


 
 
";5c09b1f8-e959-4f3e-bdce-56422e61b717;0.0;1727180458;Sheer Mesh Patch Ruffles Bodycon Dress;27.0;color:black|size:S,XL,L,M;https://image.geeko.ltd/original/5c09b1f8-e959-4f3e-bdce-56422e61b717;25.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D5c09b1f8-e959-4f3e-bdce-56422e61b717%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Casual Dresses;USD;"Style:Casual,Chic
Type:Slit
Material:60%Polyester,35%Viscose,5%Elastane
Neckline:Round Neck
Sleeve Style:Sleeveless,Thick Strap
Length:Maxi
Pattern Type:Plain
Decoration:Backless,Criss Cross,Slit,Tied Detail
Fit Type:Skinny
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Medium Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
   
    
   
   
    
     
     
    
   
 
";74bf8955-de1c-4ee4-a380-ba236480a19f;0.0;1727180458;Criss Cross Backless Tied Detail Slit Ribbed Dress;29.0;color:blue|size:S,XL,L,M;https://image.geeko.ltd/original/74bf8955-de1c-4ee4-a380-ba236480a19f;24.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D74bf8955-de1c-4ee4-a380-ba236480a19f%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Heeled-Sandals;USD;"Style:Casual,Chic
Type:Heeled-Sandals
Pattern Type:Floral
Occasion:Daily,Beach,Vacation
Toe:Open Toe,Square Toe
Heel Height:High Heel
Package Include:1*Heeled-Sandals


 
 
";7a258fd4-e59c-460b-87f4-fb99805ddaf7;0.0;1727180458;Rose Pattern Square Toe Chunky Heeled Sandals;32.0;color:pink|size:US8.5,US9.5,US7,US11,US6,US10,US8;https://image.geeko.ltd/original/7a258fd4-e59c-460b-87f4-fb99805ddaf7;19.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D7a258fd4-e59c-460b-87f4-fb99805ddaf7%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Heeled-Sandals;USD;"Style:Casual,Chic
Type:Heeled-Sandals
Pattern Type:Floral
Occasion:Daily,Beach,Vacation
Toe:Open Toe,Square Toe
Heel Height:High Heel
Package Include:1*Heeled-Sandals


 
 
";2b2e671e-9b67-4d00-b549-7675f1aafdf2;0.0;1727180458;Rose Pattern Square Toe Chunky Heeled Sandals;32.0;color:purple|size:US8.5,US9.5,US7,US11,US6,US10,US8;https://image.geeko.ltd/original/2b2e671e-9b67-4d00-b549-7675f1aafdf2;19.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D2b2e671e-9b67-4d00-b549-7675f1aafdf2%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Casual Dresses;USD;"Style:Casual
Type:Asymmetrical
Material:Polyester
Neckline:Mock Neck
Sleeve Style:Sleeveless
Length:Asymmetrical
Pattern Type:Plain
Decoration:Slit
Fit Type:Regular
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";d1001167-3500-4795-96f9-cf9fa941ba19;0.0;1727180458;Slit Asymmetrical Sleeveless Casual Dress;26.0;color:orange|size:S;https://image.geeko.ltd/original/d1001167-3500-4795-96f9-cf9fa941ba19;24.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3Dd1001167-3500-4795-96f9-cf9fa941ba19%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Casual Dresses;USD;"Style:Casual
Type:Asymmetrical
Material:Polyester
Neckline:Mock Neck
Sleeve Style:Sleeveless
Length:Asymmetrical
Pattern Type:Plain
Decoration:Slit
Fit Type:Regular
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";45788238-d27f-4e7c-809c-a480510899ce;0.0;1727180458;Slit Asymmetrical Sleeveless Casual Dress;26.0;color:purple|size:S;https://image.geeko.ltd/original/45788238-d27f-4e7c-809c-a480510899ce;24.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D45788238-d27f-4e7c-809c-a480510899ce%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Casual Dresses;USD;"Style:Casual
Type:Asymmetrical
Material:Polyester
Neckline:Mock Neck
Sleeve Style:Sleeveless
Length:Asymmetrical
Pattern Type:Plain
Decoration:Slit
Fit Type:Regular
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";2d3a2c1a-dd1f-4e24-9fa4-2273d124f6bd;0.0;1727180458;Slit Asymmetrical Sleeveless Casual Dress;26.0;color:red|size:S;https://image.geeko.ltd/original/2d3a2c1a-dd1f-4e24-9fa4-2273d124f6bd;24.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D2d3a2c1a-dd1f-4e24-9fa4-2273d124f6bd%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Bodycon Dresses;USD;"Style:Chic,Sexy
Type:Bodycon
Material:95%Polyester,5%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Mini
Pattern Type:All Over Print
Decoration:Others
Fit Type:Skinny
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Non-Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";3c02dab5-87d7-4094-8a71-92bfdf8ecfd1;0.0;1727180458;Denim Look Print Sleeveless U-Neck Bodycon Dress;15.0;color:Army green|size:S,M;https://image.geeko.ltd/original/3c02dab5-87d7-4094-8a71-92bfdf8ecfd1;8.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D3c02dab5-87d7-4094-8a71-92bfdf8ecfd1%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Tanks & Crop Tops;USD;"Style:Chic
Type:Cami
Material:95%Polyester,5%Elastane
Neckline:Scoop Neck
Sleeve Style:Spaghetti Strap
Length:Regular
Pattern Type:Floral
Decoration:Contrast Lace,Drawstring
Fit Type:Skinny
Occasion:Daily
Package Include:1*Top
Fabric Elasticity:Non-Stretch


 
 
";0e1e7037-0ec5-48c0-8d1c-f0dbc190d9a2;0.0;1727180458;Floral Strap Lace Trim Drawstring Cami Top;17.0;color:white|size:S,XL,L;https://image.geeko.ltd/original/0e1e7037-0ec5-48c0-8d1c-f0dbc190d9a2;12.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D0e1e7037-0ec5-48c0-8d1c-f0dbc190d9a2%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Bodycon Dresses;USD;"Style:Chic,Sexy
Type:Bodycon,Slit
Material:93%Polyester,7%Elastane
Neckline:V-Neck
Sleeve Style:Sleeveless
Length:Maxi
Pattern Type:Plain
Decoration:Cutout,Eyelet Embroidery
Fit Type:Skinny
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:Medium Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";52f20b50-0b5d-4707-89b5-af4e19d6b37f;0.0;1727180458;Eyelet Embroidery Chain Strap High Slit Dress;24.0;color:light pink|size:XL;https://image.geeko.ltd/original/52f20b50-0b5d-4707-89b5-af4e19d6b37f;12.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D52f20b50-0b5d-4707-89b5-af4e19d6b37f%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Jumpsuits;USD;"Style:Casual,Chic
Type:Jumpsuit
Material:100%Polyester
Neckline:Halter
Sleeve Style:Sleeveless
Length:Long
Pattern Type:Plain
Decoration:Ruched,Slit
Fit Type:Regular
Occasion:Daily,Vacation
Package Include:1* Jumpsuit
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";3d697f1c-8817-4ef2-804f-e09d926e7f2a;0.0;1727180458;Side Slit Ruched Chiffon Halter Jumpsuit;;color:black|size:S,XL,M;https://image.geeko.ltd/original/3d697f1c-8817-4ef2-804f-e09d926e7f2a;33.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D3d697f1c-8817-4ef2-804f-e09d926e7f2a%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Bodycon Dresses;USD;"Style:Chic
Type:Bodycon
Material:59%Polyester,35%Polyamide,6%Elastane
Neckline:Off the Shoulder
Sleeve Style:Long Sleeve
Length:Mini
Pattern Type:Plain
Decoration:Hollow-out,Ruched
Fit Type:Skinny
Occasion:Daily
Package Include:1*Dress
Fabric Elasticity:Medium Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";2b102e19-d723-4ba5-84b7-0d0fcd6170f6;0.0;1727180458;Off Shoulder Hollow-out Ruched Bodycon Dress;28.0;color:black|size:S,M;https://image.geeko.ltd/original/2b102e19-d723-4ba5-84b7-0d0fcd6170f6;23.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D2b102e19-d723-4ba5-84b7-0d0fcd6170f6%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Tanks & Crop Tops;USD;"Style:Basics,Casual
Type:Tank
Material:3%Elastane,3%Elastane
Neckline:V-Neck
Sleeve Style:Sleeveless
Length:Regular
Pattern Type:Plain
Decoration:Beaded
Fit Type:Regular
Occasion:Daily,Vacation
Package Include:1*Top
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Hand wash or dry clean


 
 
";7b01a009-3c24-4073-b251-dfc309088e4f;0.0;1727180458;V Neck Sleeveless Tank Top Basic Solid Ribbed Knit Vest Tops;22.0;color:black|size:L,M;https://image.geeko.ltd/original/7b01a009-3c24-4073-b251-dfc309088e4f;14.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D7b01a009-3c24-4073-b251-dfc309088e4f%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Night Dresses;USD;"Style:Sexy
Type:Nightgown
Material:100%Polyester
Neckline:V-Neck
Sleeve Style:Sleeveless,Spaghetti Strap
Length:Mini
Pattern Type:Plain
Decoration:Bowknot,Contrast Lace,Slit
Fit Type:Skinny
Occasion:Home
Package Include:1* Night Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Hand wash, do not dry clean


 
 
";ea3ebf5f-11c2-4564-bb95-a8af2de28e1b;0.0;1727180458;Side Split Lace Trim Cami Sleep Dress Sleeveless Bowknot Decor Slim Fit Babydolls Slip Dress Nightgown;;color:Wine red|size:S,XL,XXL;https://image.geeko.ltd/original/ea3ebf5f-11c2-4564-bb95-a8af2de28e1b;20.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3Dea3ebf5f-11c2-4564-bb95-a8af2de28e1b%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Night Dresses;USD;"Style:Sexy
Type:Nightgown
Material:100%Polyester
Neckline:V-Neck
Sleeve Style:Sleeveless,Spaghetti Strap
Length:Mini
Pattern Type:Plain
Decoration:Bowknot,Contrast Lace,Slit
Fit Type:Skinny
Occasion:Home
Package Include:1* Night Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Hand wash, do not dry clean


 
 
";3f0709a3-d9ee-4669-94e6-34ab06685118;0.0;1727180458;Side Split Lace Trim Cami Sleep Dress Sleeveless Bowknot Decor Slim Fit Babydolls Slip Dress Nightgown;;color:black|size:XL;https://image.geeko.ltd/original/3f0709a3-d9ee-4669-94e6-34ab06685118;20.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D3f0709a3-d9ee-4669-94e6-34ab06685118%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Flats-Sandals;USD;"Style:Casual,Chic
Type:Flat Sandals
Pattern Type:Ombre
Occasion:Daily,Vacation
Toe:Toe Post
Heel Height:Flat
Package Include:1*Sandals


 
 
";5a9a33a5-3c41-4624-ad0b-3e90b242366a;0.0;1727180458;Ombre Rhinestone Decor Criss Cross Sandals;19.0;color:black|size:US8.5,US9.5,US7,US11,US6,US10,US8;https://image.geeko.ltd/original/5a9a33a5-3c41-4624-ad0b-3e90b242366a;14.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D5a9a33a5-3c41-4624-ad0b-3e90b242366a%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Flats-Sandals;USD;"Style:Casual,Chic
Type:Flat Sandals
Pattern Type:Ombre
Occasion:Daily,Vacation
Toe:Toe Post
Heel Height:Flat
Package Include:1*Sandals


 
 
";f18eb536-b953-4099-988e-038a0b6bd2f3;0.0;1727180458;Ombre Rhinestone Decor Criss Cross Sandals;19.0;color:gold|size:US8.5,US9.5,US7,US6,US11,US10,US8;https://image.geeko.ltd/original/f18eb536-b953-4099-988e-038a0b6bd2f3;14.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3Df18eb536-b953-4099-988e-038a0b6bd2f3%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Flats-Sandals;USD;"Style:Casual,Chic
Type:Flat Sandals
Pattern Type:Ombre
Occasion:Daily,Vacation
Toe:Toe Post
Heel Height:Flat
Package Include:1*Sandals


 
 
";9da62fbb-273f-4ffd-9430-f11d1c1b90bb;0.0;1727180458;Ombre Rhinestone Decor Criss Cross Sandals;19.0;color:Multicolor|size:US8.5,US9.5,US7,US6,US11,US10,US8;https://image.geeko.ltd/original/9da62fbb-273f-4ffd-9430-f11d1c1b90bb;14.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D9da62fbb-273f-4ffd-9430-f11d1c1b90bb%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Tanks & Crop Tops;USD;"Style:Casual,Chic
Type:Tank
Material:97%Polyester,3%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Regular
Pattern Type:Floral
Decoration:Beaded
Fit Type:Skinny
Occasion:Daily
Package Include:2PCS/Pack Top
Fabric Elasticity:Medium Stretch
Sheer:No
Care Instructions:Hand wash, do not dry clean


 
 
   
    
   
   
    
    Product Features: 
    
    
     
     High-quality Knitted Material offers exceptional softness and elasticity. 
     Classic U-neck adds a touch of modern elegance and flatters the figure. 
     The intricate 3D flower decor at the neckline further enhances its femininity. 
     Available in multiple bright and lively colors, perfect for summer wear. 
     Paired with denim shorts, summer sandals and you're ready for a relaxing vacation! 
     
    
   
 
";f13c6485-edd6-4d93-95e3-2688bef53200;0.0;1727180458;2 Pack Solid 3D Flower Tank Top Asymmetrical Neck Sleeveless Casual Ribbed Knit Camisole;36.0;color:style6|size:S,XL,L,M;https://image.geeko.ltd/original/f13c6485-edd6-4d93-95e3-2688bef53200;20.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3Df13c6485-edd6-4d93-95e3-2688bef53200%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Tanks & Crop Tops;USD;"Style:Casual,Chic
Type:Tank
Material:97%Polyester,3%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Regular
Pattern Type:Floral
Decoration:Beaded
Fit Type:Skinny
Occasion:Daily
Package Include:2PCS/Pack Top
Fabric Elasticity:Medium Stretch
Sheer:No
Care Instructions:Hand wash, do not dry clean


 
 
   
    
   
   
    
    Product Features: 
    
    
     
     High-quality Knitted Material offers exceptional softness and elasticity. 
     Classic U-neck adds a touch of modern elegance and flatters the figure. 
     The intricate 3D flower decor at the neckline further enhances its femininity. 
     Available in multiple bright and lively colors, perfect for summer wear. 
     Paired with denim shorts, summer sandals and you're ready for a relaxing vacation! 
     
    
   
 
";269ea3f1-0771-44b9-8b25-0eee3838e1c4;0.0;1727180458;2 Pack Solid 3D Flower Tank Top Asymmetrical Neck Sleeveless Casual Ribbed Knit Camisole;36.0;color:style1|size:S,XL,L,M;https://image.geeko.ltd/original/269ea3f1-0771-44b9-8b25-0eee3838e1c4;20.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D269ea3f1-0771-44b9-8b25-0eee3838e1c4%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Tanks & Crop Tops;USD;"Style:Casual,Chic
Type:Tank
Material:97%Polyester,3%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Regular
Pattern Type:Floral
Decoration:Beaded
Fit Type:Skinny
Occasion:Daily
Package Include:2PCS/Pack Top
Fabric Elasticity:Medium Stretch
Sheer:No
Care Instructions:Hand wash, do not dry clean


 
 
   
    
   
   
    
    Product Features: 
    
    
     
     High-quality Knitted Material offers exceptional softness and elasticity. 
     Classic U-neck adds a touch of modern elegance and flatters the figure. 
     The intricate 3D flower decor at the neckline further enhances its femininity. 
     Available in multiple bright and lively colors, perfect for summer wear. 
     Paired with denim shorts, summer sandals and you're ready for a relaxing vacation! 
     
    
   
 
";92186761-1a4f-4186-a8fe-7371f96b8ea0;0.0;1727180458;2 Pack Solid 3D Flower Tank Top Asymmetrical Neck Sleeveless Casual Ribbed Knit Camisole;36.0;color:style3|size:S,XL,L,M;https://image.geeko.ltd/original/92186761-1a4f-4186-a8fe-7371f96b8ea0;20.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D92186761-1a4f-4186-a8fe-7371f96b8ea0%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;T-shirt & Tees;USD;"Style:Casual,Chic
Type:Regular
Material:77%Polyamide,23%Elastane
Neckline:O-neck
Sleeve Style:Short Sleeve
Length:Regular
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily
Package Include:2PCS/Pack T-Shirt
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
   
    
   
   
   Product Features 
   
   
    
     
      
      Hourglass&nbsp;Waist&nbsp;Design:&nbsp;Featuring&nbsp;a&nbsp;distinct&nbsp;hourglass&nbsp;shape&nbsp;even&nbsp;when&nbsp;hanging,&nbsp;this&nbsp;design&nbsp;cinches&nbsp;at&nbsp;the&nbsp;waist,&nbsp;creating&nbsp;a&nbsp;visually&nbsp;slimming&nbsp;effect. 
      
     
      
      Elevated&nbsp;Shoulder&nbsp;Line:&nbsp;The&nbsp;high&nbsp;shoulder&nbsp;design&nbsp;improves&nbsp;the&nbsp;proportion&nbsp;between&nbsp;the&nbsp;head&nbsp;and&nbsp;shoulders,&nbsp;enhancing&nbsp;the&nbsp;overall&nbsp;appearance. 
      
      
       
      
     
      
      Highly&nbsp;Elastic&nbsp;Fabric:&nbsp;High&nbsp;quality&nbsp;elastic&nbsp;fabric,light&nbsp;weight&nbsp;and&nbsp;offers&nbsp;excellent&nbsp;stretchability,&nbsp;ensuring&nbsp;a&nbsp;snug&nbsp;fit. 
      
     
      
      Classic&nbsp;Versatility:&nbsp;A&nbsp;wardrobe&nbsp;staple&nbsp;easily&nbsp;pair&nbsp;with&nbsp;jeans,&nbsp;cargo&nbsp;pants,&nbsp;or&nbsp;under&nbsp;a&nbsp;jacket,&nbsp;fitable&nbsp;for&nbsp;various&nbsp;looks. 
      
    
   
 
";076bc0a7-d57b-45ce-8aba-836c9f8ea951;0.0;1727180458;2-Pack Crewneck Short Sleeve Tee Slim Fit Basic T-Shirts;25.0;color:style1|size:S,XL,L,M;https://image.geeko.ltd/original/076bc0a7-d57b-45ce-8aba-836c9f8ea951;18.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D076bc0a7-d57b-45ce-8aba-836c9f8ea951%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Tanks & Crop Tops;USD;"Style:Casual,Chic
Type:Tank
Material:97%Polyester,3%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Regular
Pattern Type:Floral
Decoration:Beaded
Fit Type:Skinny
Occasion:Daily
Package Include:2PCS/Pack Top
Fabric Elasticity:Medium Stretch
Sheer:No
Care Instructions:Hand wash, do not dry clean


 
 
   
    
   
   
    
    Product Features: 
    
    
     
     High-quality Knitted Material offers exceptional softness and elasticity. 
     Classic U-neck adds a touch of modern elegance and flatters the figure. 
     The intricate 3D flower decor at the neckline further enhances its femininity. 
     Available in multiple bright and lively colors, perfect for summer wear. 
     Paired with denim shorts, summer sandals and you're ready for a relaxing vacation! 
     
    
   
 
";ddde01c9-45fd-47f5-ba24-ad810caf0819;0.0;1727180458;2 Pack Solid 3D Flower Tank Top Asymmetrical Neck Sleeveless Casual Ribbed Knit Camisole;36.0;color:style4|size:S,XL,L,M;https://image.geeko.ltd/original/ddde01c9-45fd-47f5-ba24-ad810caf0819;20.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3Dddde01c9-45fd-47f5-ba24-ad810caf0819%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;T-shirt & Tees;USD;"Style:Casual,Chic
Type:Regular
Material:77%Polyamide,23%Elastane
Neckline:O-neck
Sleeve Style:Short Sleeve
Length:Regular
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily
Package Include:2PCS/Pack T-Shirt
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
   
    
   
   
   Product Features 
   
   
    
     
      
      Hourglass&nbsp;Waist&nbsp;Design:&nbsp;Featuring&nbsp;a&nbsp;distinct&nbsp;hourglass&nbsp;shape&nbsp;even&nbsp;when&nbsp;hanging,&nbsp;this&nbsp;design&nbsp;cinches&nbsp;at&nbsp;the&nbsp;waist,&nbsp;creating&nbsp;a&nbsp;visually&nbsp;slimming&nbsp;effect. 
      
     
      
      Elevated&nbsp;Shoulder&nbsp;Line:&nbsp;The&nbsp;high&nbsp;shoulder&nbsp;design&nbsp;improves&nbsp;the&nbsp;proportion&nbsp;between&nbsp;the&nbsp;head&nbsp;and&nbsp;shoulders,&nbsp;enhancing&nbsp;the&nbsp;overall&nbsp;appearance. 
      
      
       
      
     
      
      Highly&nbsp;Elastic&nbsp;Fabric:&nbsp;High&nbsp;quality&nbsp;elastic&nbsp;fabric,light&nbsp;weight&nbsp;and&nbsp;offers&nbsp;excellent&nbsp;stretchability,&nbsp;ensuring&nbsp;a&nbsp;snug&nbsp;fit. 
      
     
      
      Classic&nbsp;Versatility:&nbsp;A&nbsp;wardrobe&nbsp;staple&nbsp;easily&nbsp;pair&nbsp;with&nbsp;jeans,&nbsp;cargo&nbsp;pants,&nbsp;or&nbsp;under&nbsp;a&nbsp;jacket,&nbsp;fitable&nbsp;for&nbsp;various&nbsp;looks. 
      
    
   
 
";33424312-00ea-4f2b-9165-46a9cc9b3c2b;0.0;1727180458;2-Pack Crewneck Short Sleeve Tee Slim Fit Basic T-Shirts;25.0;color:style2|size:S,XL,L,M;https://image.geeko.ltd/original/33424312-00ea-4f2b-9165-46a9cc9b3c2b;18.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D33424312-00ea-4f2b-9165-46a9cc9b3c2b%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
