available;categoryId;currencyId;description;id;modified_time;name;picture;price;shippingPrice;type;url;vendor
true;Jackets&Coats;USD;jackets&coats,men's vintage suede patchwork fleece fur lapel collar outdoor bomber jacket;SP240924FDSG;1727342734;Men's Vintage Suede Patchwork Fleece Fur Lapel Collar Outdoor Bomber Jacket;https://ups.tujucdn.com/s30885/goods/19990/1525u65721beb2d7a4f54a0cba6fc74ac503f.png@!h900-w900;63.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-vintage-suede-patchwork-fleece-fur-lapel-collar-outdoor-bomber-jacket-7745699.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Hoodies&Sweatshirts;USD;hoodies&sweatshirts,men's vintage fleece color block stand collar quarter zip sweatshirt;SP240924DL8W;1727342734;Men's Vintage Fleece Color Block Stand Collar Quarter Zip Sweatshirt;https://ups.tujucdn.com/s30885/goods/19990/1525ud753e27f73c14b66be94e636c7f5aa54.png@!h900-w900;41.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-vintage-fleece-color-block-stand-collar-quarter-zip-sweatshirt-7745694.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Hoodies&Sweatshirts;USD;hoodies&sweatshirts,men's vintage print christmas ugly sweatshirt;SP240924VMBL;1727342734;Men's Vintage Print Christmas Ugly Sweatshirt;https://ups.tujucdn.com/s30885/goods/19990/-2ufbfe172f3e9141e39f04a8cacf0e53ef.png@!h900-w900;30.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-vintage-print-christmas-ugly-sweatshirt-7745673.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Cargo Pants;USD;cargo pants,men's vintage tactics hunting wild deer patchwork pocket print cargo pants black;SP240924WT1B;1727342734;Men's Vintage Tactics Hunting Wild Deer Patchwork Pocket Print Cargo Pants Black;https://ups.tujucdn.com/s30885/goods/19990/1437ue7945a0bfcdd48859f1c48e9e15d490e.png@!h900-w900;42.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-vintage-tactics-hunting-wild-deer-patchwork-pocket-print-cargo-pants-black-7745663.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Cargo Pants;USD;cargo pants,men's vintage patchwork outdoor multi-pocket cargo pants trousers;SP240731UTS3;1727256485;Men's Vintage Patchwork Outdoor Multi-pocket Cargo Pants Trousers;https://ups.tujucdn.com/s30885/goods/19942/1677u922d15bc80074910b816f7e87f0ee38c.png@!h900-w900;42.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-vintage-patchwork-outdoor-multi-pocket-cargo-pants-trousers-7745552.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Shoes;USD;women's shoes,women's vintage embroidered block heel short western boots;SP240816D6S0;1727256485;Women's Vintage Embroidered Block Heel Short Western Boots;https://ups.tujucdn.com/s49020/goods/19951/-2u5d3b8fb243a34adcb15a3f6384c18e12.jpg@!h900-w900;39.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomen-s-vintage-embroidered-block-heel-short-western-boots-7730595.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Shoes;USD;women's shoes,womens vintage embroidered lace-up western boots;SP240816JC7W;1727256485;Womens Vintage Embroidered Lace-Up Western Boots;https://ups.tujucdn.com/s49020/goods/19951/-2u4f0186e159fb42918e792def3fa13352.jpg@!h900-w900;69.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomens-vintage-embroidered-lace-up-western-boots-7730589.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Shoes;USD;women's shoes,women's ethnic style trendy hollow embroidered breathable v-neck western cowboy boots;SP2408229EYM;1727256485;Women's Ethnic Style Trendy Hollow Embroidered Breathable V-neck Western Cowboy Boots;https://ups.tujucdn.com/s19879/goods/19957/1525u9de3dc1f75a34c389e5ad8293e1d96e8.jpg@!h900-w900;54.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomens-ethnic-style-trendy-hollow-embroidered-breathable-v-neck-western-cowboy-boots-7731468.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Shoes;USD;women's shoes,women's embroidered western cowboy high boots;SP240822IMQ8;1727256485;Women's Embroidered Western Cowboy High Boots;https://ups.tujucdn.com/s19879/goods/19957/1525u2ebb1bb19a7a484e896516c59eb6ddac.jpg@!h900-w900;57.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomens-embroidered-western-cowboy-high-boots-7731467.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Shoes;USD;women's shoes,women's vintage western cowboy soft leather british style embroidered short boots;SP240822DI26;1727256485;Women's Vintage Western Cowboy Soft Leather British Style Embroidered Short Boots;https://ups.tujucdn.com/s19879/goods/19957/1525ude57b360441d48e4bc6de517c9f28a12.jpg@!h900-w900;60.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomens-vintage-western-cowboy-soft-leather-british-style-embroidered-short-boots-7731465.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Shoes;USD;women's shoes,women's vintage tassel pointed toe thick heel western cowboy boots;SP240822OACR;1727256485;Women's Vintage Tassel Pointed Toe Thick Heel Western Cowboy Boots;https://ups.tujucdn.com/s19879/goods/19957/1525u9a7afc659b7d41e691f3416180ad3a4f.jpg@!h900-w900;42.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomens-vintage-tassel-pointed-toe-thick-heel-western-cowboy-boots-7731469.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Shoes;USD;women's shoes,women's vintage distressed western cowboy boots;SP240822G8TY;1727256485;Women's Vintage Distressed Western Cowboy Boots;https://ups.tujucdn.com/s19879/goods/19957/1525u048d25c2272e4a32a9217d47e7d1234d.jpg@!h900-w900;57.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomens-vintage-distressed-western-cowboy-boots-7731466.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Hoodies&Sweatshirts;USD;hoodies&sweatshirts,men's vintage racing car 95 ready for the road pocket long sleeve black hoodie;SP240829801Q;1727256485;Men's Vintage Racing Car 95 Ready For The Road Pocket Long Sleeve Black Hoodie;https://ups.tujucdn.com/s30885/goods/19964/1525u48d391f1439e4175979c822ba1d4c939.jpg@!h900-w900;29.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-vintage-racing-car-95-ready-for-the-road-pocket-long-sleeve-black-hoodie-7745252.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Hoodies&Sweatshirts;USD;hoodies&sweatshirts,men's vintage racing car 95 lightning rusteze pocket long sleeve black hoodie;SP2408291YFP;1727256485;Men's Vintage Racing Car 95 Lightning Rusteze Pocket Long Sleeve Black Hoodie;https://ups.tujucdn.com/s30885/goods/19964/1525u9fc647eaab0b4e378f5744b39c4762ee.jpg@!h900-w900;29.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-vintage-racing-car-95-lightning-rusteze-pocket-long-sleeve-black-hoodie-7745251.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Shoes;USD;women's shoes,women's vintage embroidered western cowboy-style saddle brown doc martens;SP240903726O;1727256485;Women's Vintage Embroidered Western Cowboy-style Saddle Brown Doc Martens;https://ups.tujucdn.com/s30885/goods/19969/1677ua055c645f3ed49a0b613e33aebffeb09.jpg@!h900-w900;76.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomens-vintage-embroidered-western-cowboy-style-saddle-brown-doc-martens-7736864.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Shoes;USD;women's shoes,women's vintage lace-up suede high-heeled boots;SP240903V5UF;1727256485;Women's Vintage Lace-up Suede High-heeled Boots;https://ups.tujucdn.com/s24748/goods/19969/1677uf84ad7d8bce24960ba7982a62620b024.jpg@!h900-w900;42.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomen-s-vintage-lace-up-suede-high-heeled-boots-7736866.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Shoes;USD;women's shoes,women's vintage large capacity casual suede handbag;SP240903T180;1727256485;Women's Vintage Large Capacity Casual Suede Handbag;https://ups.tujucdn.com/s24748/goods/19969/1677ud44c6bfb814b41f0a28b8f51232ba215.jpg@!h900-w900;33.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomen-s-vintage-large-capacity-casual-suede-handbag-7736865.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Shirts;USD;shirts,men's west cowboy outdoor pbr teams white long sleeved collar shirts;SP240906SBGU;1727256485;Men's West Cowboy Outdoor PBR Teams White Long Sleeved Collar Shirts;https://ups.tujucdn.com/s30885/goods/19972/-2u8985012b41af46938a25bc7e386575f6.png@!h900-w900;36.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-west-cowboy-outdoor-pbr-teams-white-long-sleeved-collar-shirts-7738886.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Hoodies&Sweatshirts;USD;hoodies&sweatshirts,men's carhartt vintage color block graphic print polo sweatshirt malbec;SP240919V4TT;1727256485;Men's Carhartt Vintage Color Block Graphic Print Polo Sweatshirt Malbec;https://ups.tujucdn.com/s30885/goods/19985/1437u886e71588ec648cda84966c012793130.png@!h900-w900;33.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmen-s-carhartt-vintage-color-block-graphic-print-polo-sweatshirt-malbec-7743377.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Shirts;USD;shirts,men's western cowboy outdoor pbr whiskey long sleeved black shirts;SP2409185JOD;1727256485;Men's Western Cowboy Outdoor PBR Whiskey Long Sleeved Black Shirts;https://ups.tujucdn.com/s60073/goods/19984/1525u8c6766e928d34cd1b99efdc73749dd5b.jpg@!h900-w900;34.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-western-cowboy-outdoor-pbr-whiskey-long-sleeved-black-shirts-7743128.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Hoodies&Sweatshirts;USD;hoodies&sweatshirts,men's carhartt vintage street outwork color block graphic print polo sweatshirt;SP2409197FAH;1727256485;Men's Carhartt Vintage Street Outwork Color Block Graphic Print Polo Sweatshirt;https://ups.tujucdn.com/s60073/goods/19985/1437ubecdbd0740b54b88bec23de41e84b506.png@!h900-w900;33.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmen-s-carhartt-vintage-street-outwork-color-block-graphic-print-polo-sweatshirt-7743375.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Tops;USD;women's tops,women's vintage ethnic style printed fur patchwork suede long afghan coat;SP2409039ION;1727256485;Women's Vintage Ethnic Style Printed Fur Patchwork Suede Long Afghan Coat;https://ups.tujucdn.com/s30885/goods/19970/1677uee8677f546ba4561ae6983415783b6da.png@!h900-w900;66.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomens-vintage-ethnic-style-printed-fur-patchwork-suede-long-afghan-coat-7743776.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Jackets&Coats;USD;jackets&coats,unisex oversized retro ethnic print stitching loose outdoor casual plush coat jacket yellowstone jacket;SP230914W1IF;1727256485;Unisex Oversized Retro Ethnic Print Stitching Loose Outdoor Casual Plush Coat Jacket Yellowstone Jacket;https://ups.tujucdn.com/s24748/goods/19989/-2u78793e3de8454adeb3f2c1daa2276587.jpg@!h900-w900;63.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Funisex-oversized-retro-ethnic-print-stitching-loose-outdoor-casual-plush-coat-jacket-yellowstone-jacket-7744707.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Tactical Boots;USD;tactical boots,men's retro martin boots high heel western cowboy boots;SP230817BMQH;1727256485;Men's Retro Martin Boots High Heel Western Cowboy Boots;https://ups.tujucdn.com/s37934/goods/19957/-2u10a69742f39940f49e7edb3ba6771f25.jpg@!h900-w900;68.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmen-s-retro-martin-boots-high-heel-western-cowboy-boots-7744565.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Jackets&Coats;USD;jackets&coats,women retro graphic suede fleece jacket coat;SP221111I3DP;1727256485;Women Retro Graphic Suede Fleece Jacket Coat;https://ups.tujucdn.com/s24748/goods/19989/-2ucb442251f6b348aebc151ced3642b4cb.jpg@!h900-w900;65.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomen-retro-graphic-suede-fleece-jacket-coat-7744714.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Jackets&Coats;USD;jackets&coats,oversized vintage aztec unisex bomber jacket;SP231101PUSS;1727256485;Oversized Vintage Aztec Unisex Bomber Jacket;https://ups.tujucdn.com/s24610/goods/19989/-2u31fbeb592705413fa7b7d96529df93b1.png@!h900-w900;63.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Foversized-vintage-aztec-unisex-bomber-jacket-7744712.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Jackets&Coats;USD;jackets&coats,mens vintage suede patchwork polar fleece jacket;SP221011U0LN;1727256485;Mens Vintage Suede Patchwork Polar Fleece Jacket;https://ups.tujucdn.com/s24748/goods/19989/-2ub91f533f6a3148aea2c59082f6f29e6a.jpg@!h900-w900;63.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-vintage-suede-patchwork-polar-fleece-jacket-7744704.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Hoodies&Sweatshirts;USD;hoodies&sweatshirts,carhartt unisex oversized college polo sweatshirt;SP240923FBCE;1727256485;Carhartt Unisex Oversized College Polo Sweatshirt;https://ups.tujucdn.com/s60073/goods/19942/-2u244e46ab717243bab04fb61698435740.jpg@!h900-w900;37.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fcarhartt-unisex-oversized-college-polo-sweatshirt-7744880.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Hoodies&Sweatshirts;USD;hoodies&sweatshirts,carhartt unisex oversized contrasting color polo sweatshirt;SP240923JM5E;1727256485;Carhartt Unisex Oversized Contrasting Color Polo Sweatshirt;https://ups.tujucdn.com/s60073/goods/19942/-2uf2f385b788ef485fbd113c95b8358885.jpg@!h900-w900;37.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fcarhartt-unisex-oversized-contrasting-color-polo-sweatshirt-7744879.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Jackets&Coats;USD;jackets&coats,unisex oversized retro ethnic print stitching loose outdoor casual plush coat jacket yellowstone jacket;SP230914SP1Q;1727256485;Unisex Oversized Retro Ethnic Print Stitching Loose Outdoor Casual Plush Coat Jacket Yellowstone Jacket;https://ups.tujucdn.com/s24748/goods/19989/-2ue9c7094179b747e59b28a3b2b82a6eb3.jpg@!h900-w900;65.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Funisex-oversized-retro-ethnic-print-stitching-loose-outdoor-casual-plush-coat-jacket-yellowstone-jacket-7744710.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Jackets&Coats;USD;jackets&coats,women retro corduroy patchwork fleece jacket coat;SP221111V49C;1727256485;Women Retro Corduroy Patchwork Fleece Jacket Coat;https://ups.tujucdn.com/s24610/goods/19989/-2u666b64c21e9541089f797af22a8f3ec0.jpg@!h900-w900;65.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomen-retro-corduroy-patchwork-fleece-jacket-coat-7744708.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Tops;USD;women's tops,women's vintage ethnic style printed fur patchwork suede long afghan coat;SP240903071J;1727256485;Women's Vintage Ethnic Style Printed Fur Patchwork Suede Long Afghan Coat;https://ups.tujucdn.com/s30885/goods/19970/1677u52124f1191e741beb57a59571d2cc802.png@!h900-w900;69.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomens-vintage-ethnic-style-printed-fur-patchwork-suede-long-afghan-coat-7745462.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Hoodies&Sweatshirts;USD;hoodies&sweatshirts,men's vintage yellowstone outdoor 1/4 zipper fleece sweatshirt;SP240923BVK6;1727256485;Men's Vintage Yellowstone Outdoor 1/4 Zipper Fleece Sweatshirt;https://ups.tujucdn.com/s30885/goods/19989/-2ub82861eaa4ad477985f967f95ed4fdc1.png@!h900-w900;32.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmen-s-vintage-yellowstone-outdoor-1-4-zipper-fleece-sweatshirt-7745229.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Suits;USD;suits,men's deep green velour tracksuit set 2 piece zip up sweatshirt jacket drawstring pants;SP240923UVY5;1727256485;Men's Deep Green Velour Tracksuit Set 2 Piece Zip Up Sweatshirt Jacket Drawstring Pants;https://ups.tujucdn.com/s30885/goods/19989/-2u63c39de815ad43a981582629ce5ec19e.png@!h900-w900;64.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-deep-green-velour-tracksuit-set-2-piece-zip-up-sweatshirt-jacket-drawstring-pants-7745226.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Sweaters&Turtlenecks;USD;sweaters&turtlenecks,unisex christmas gingerbread man print casual christmas ugly sweater;SP2409241VT4;1727256485;Unisex Christmas Gingerbread Man Print Casual Christmas Ugly Sweater;https://ups.tujucdn.com/s60073/goods/19990/-2u97041294aa6449d1976953cdd1694fc3.jpg@!h900-w900;30.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Funisex-christmas-gingerbread-man-print-casual-christmas-ugly-sweater-7745456.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Sweaters&Turtlenecks;USD;sweaters&turtlenecks,unisex christmas tree print ugly christmas sweater;SP240924CPOH;1727256485;Unisex Christmas Tree Print Ugly Christmas Sweater;https://ups.tujucdn.com/s60073/goods/19990/-2u818a13c6d52a408ba10e9b3732ac84ea.jpg@!h900-w900;30.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Funisex-christmas-tree-print-ugly-christmas-sweater-7745455.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Sweaters&Turtlenecks;USD;sweaters&turtlenecks,unisex cute christmas tree cat print ugly christmas sweater;SP2409243PLN;1727256485;Unisex Cute Christmas Tree Cat Print Ugly Christmas Sweater;https://ups.tujucdn.com/s60073/goods/19990/-2u0164d3f3b62f413cbf302b2945fdc6bf.jpg@!h900-w900;30.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Funisex-cute-christmas-tree-cat-print-ugly-christmas-sweater-7745446.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Sweaters&Turtlenecks;USD;sweaters&turtlenecks,unisex cute santa claus printed christmas ugly sweater;SP240924VYU0;1727256485;Unisex Cute Santa Claus Printed Christmas Ugly Sweater;https://ups.tujucdn.com/s39655/goods/19990/-2uc29c144cb2864cfdbbd30799a894fc05.jpg@!h900-w900;30.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Funisex-cute-santa-claus-printed-christmas-ugly-sweater-7745450.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Shirts;USD;shirts,men's western cowboy outdoor pbr scotland whiskey long sleeve black shirts;SP240923WO20;1727256485;Men's Western Cowboy Outdoor PBR Scotland Whiskey Long Sleeve Black Shirts;https://ups.tujucdn.com/s39655/goods/19989/1525u0a28366fec0c46e2afd6a47965add576.jpg@!h900-w900;37.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-western-cowboy-outdoor-pbr-scotland-whiskey-long-sleeve-black-shirts-7745200.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Jackets&Coats;USD;jackets&coats,men's vintage western polar fleece multifunctional pocket patchwork outdoor coat jacket;SP2409244QGQ;1727256485;Men's Vintage Western Polar Fleece Multifunctional Pocket Patchwork Outdoor Coat Jacket;https://ups.tujucdn.com/s30885/goods/19990/1437ud98f3cee08f4423f8fdae26dbacdc364.png@!h900-w900;55.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-vintage-western-polar-fleece-multifunctional-pocket-patchwork-outdoor-coat-jacket-7745451.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Sweaters&Turtlenecks;USD;sweaters&turtlenecks,unisex cute christmas tree cat casual christmas ugly sweater;SP240924E3OS;1727256485;Unisex Cute Christmas Tree Cat Casual Christmas Ugly Sweater;https://ups.tujucdn.com/s60073/goods/19990/-2ub86af8c4771d4d4eaaf4c30c8346ff3d.jpg@!h900-w900;30.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Funisex-cute-christmas-tree-cat-casual-christmas-ugly-sweater-7745447.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Suits;USD;suits,men's navy blue velour tracksuit set 2 piece zip up sweatshirt jacket drawstring pants;SP240923SA1R;1727256485;Men's Navy Blue Velour Tracksuit Set 2 Piece Zip Up Sweatshirt Jacket Drawstring Pants;https://ups.tujucdn.com/s30885/goods/19989/-2u6560f381693d491d852b8218486e7678.png@!h900-w900;63.89;19.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fmens-navy-blue-velour-tracksuit-set-2-piece-zip-up-sweatshirt-jacket-drawstring-pants-7745228.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Women's Tops;USD;women's tops,women's vintage christmas sweater;SP2409192A2Q;1727256485;Women's Vintage Christmas Sweater;https://ups.tujucdn.com/s19879/goods/19986/-2u9a402a9e9a964fe7b7f111c6c03e370e.jpg@!h900-w900;27.89;14.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Fwomens-vintage-christmas-sweater-7745196.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
true;Sweaters&Turtlenecks;USD;sweaters&turtlenecks,unisex cute christmas night printed ugly christmas sweater;SP240924DAKU;1727256485;Unisex Cute Christmas Night Printed Ugly Christmas Sweater;https://ups.tujucdn.com/s60073/goods/19990/-2ud9d568503901479e8f1941c2903e5055.jpg@!h900-w900;30.89;17.89;;https://zallj.com/g/gfhc91n9bb1e88db6f111d81d40fc4/?f_id=21839&ulp=https%3A%2F%2Fwww.wayrates.com%2Fproducts%2Funisex-cute-christmas-night-printed-ugly-christmas-sweater-7745445.html%3Flocale%3Den%26ccy%3DUSD%26monitor%3DUS;WAYRATES
