available;categoryId;currencyId;delivery;description;id;local_delivery_cost;manufacturer_warranty;modified_time;name;oldprice;param;pickup;picture;price;store;type;url;vendor;vendorCode
true;Eyeglasses;USD;true;Like a butterfly? Absolutely! With the metal design on the front and temple arms, the frame is durable. It can be used for daily use and sunglasses use. Two colors available: transparent, and tortoiseshell;3826;0.00;true;1722342515;200611 Cateye Eyeglasses;;tortoiseshell,pure tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200611/tortoiseshell_0.jpg;23.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200611-pure_tortoiseshell-200611;Glasseslit;200611
true;Eyeglasses;USD;true;The rectangle frame is made with TR90 and metal. With the special design on the temple arms, it is so elegant. It is also suitable for reading glasses. Four colors are available: black, red, clear and purple.;3837;0.00;true;1722342515;200627 Rectangle Eyeglasses;;red;false;https://www.glasseslit.com/Public/img/products/200627/C4_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200627-red-200627;Glasseslit;200627
true;Eyeglasses;USD;true;Made with TR90 and metal, the frame is light. Metal is inserted in the front frame, so it is very durable. With the adjustable nose pads, it is comfortable to wear.;3851;0.00;true;1722342515;200593 Round Eyeglasses;;yellow,green;false;https://www.glasseslit.com/Public/img/products/200593/yellow_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200593-yellow-200593;Glasseslit;200593
true;Eyeglasses;USD;true;The cateye frame looks very special. It will make your skin look very good. The metal temples will be more resistant to wear.;3481;0.00;true;1722342515;Bella Cateye Eyeglasses;39.95;cameo brown,clear;false;https://www.glasseslit.com/Public/img/products/200353/C4_0.jpg;1;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fbella-cameo_brown-200353;Glasseslit;200353
true;Eyeglasses;USD;true;Sleek and stylish, Winni is a frame with its own identity. The acetate construction of this frame is understated and defined, while also durable and comfortable to wear. The temples are decorated with rivets, adding a sense of elegance and luxury. The rectangular lens frames of Winni add a classy intellectual vibe that works with any outfit.;3538;0.00;true;1722342515;Winni Rectangle Eyeglasses;;clear;false;https://www.glasseslit.com/Public/img/products/200392/C7_0.jpg;32.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fwinni-clear-200392;Glasseslit;200392
true;Eyeglasses;USD;true;Joan Cateye Eyeglasses is quite suitable for reading glasses. It is so fashionable.;3657;0.00;true;1722342515;Joan Cateye Eyeglasses;;white,brilliant black;false;https://www.glasseslit.com/Public/img/products/200482/white_0.jpg;12.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fjoan-white-200482;Glasseslit;200482
true;Eyeglasses;USD;true;The color for this type is unique in flamingo. It is made in TR90 and metal. You will be much more eleganter when you are wearing the glasses.;3696;0.00;true;1722342515;200512 Rectangle Glasses;;flamingo;false;https://www.glasseslit.com/Public/img/products/200512/C17_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200512-flamingo-200512;Glasseslit;200512
true;Eyeglasses;USD;true;There’s nothing like a pair of dramatic cat-eye frames to make your eyes the center of attention. This vintage full-rim design for women, available at a terrific price, is constructed of plastic and metal. It comes in tortoiseshell. Please note, the actual pattern on eyeglasses may vary slightly from the one pictured.  ;3796;0.00;true;1722342515;200590 Cateye Spring hinge Glasses;;tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200590/C3_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200590-tortoiseshell-200590;Glasseslit;200590
true;Eyeglasses;USD;true;There’s nothing like a pair of dramatic cat-eye frames to make your eyes the center of attention. This vintage full-rim design for women, available at a terrific price, is constructed of plastic and metal. It comes in tortoiseshell and green. Please note, the actual pattern on eyeglasses may vary slightly from the one pictured.;3810;0.00;true;1722342515;200604 Cateye Eyeglasses;;tortoiseshell,green;false;https://www.glasseslit.com/Public/img/products/200604/tortoiseshell_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200604-tortoiseshell-200604;Glasseslit;200604
true;Eyeglasses;USD;true;Who can refuse the web celebrity style? With the rivets on the front frame, the frame will not be dull. It is very light and flexible due to the tr90 material.  It can also be made as sunglasses if you want.;3835;0.00;true;1722342515;200623 Square Eyeglasses;;green;false;https://www.glasseslit.com/Public/img/products/200623/C9_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200623-green-200623;Glasseslit;200623
true;Eyeglasses;USD;true;The rainbow square frame has spring hinges, so it is comfortable to wear. With the special design on the front frame, it is unqiue. It can made as daily use glasses and sunglasses.;3865;0.00;true;1722342515;200640 Square Spring Hinge Eyeglasses;;rainbow;false;https://www.glasseslit.com/Public/img/products/200640/C3_0.jpg;26.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200640-rainbow-200640;Glasseslit;200640
true;Eyeglasses;USD;true;Do not miss the unisex rectangle frame. The ultralight material makes the frame comfortable to wear. Please note that the patterns on the frame are randomly selected and the actual one shipped may vary slightly from the one shown on the model.;3887;0.00;true;1722342515;200659 Rectangle Eyeglasses;;tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200659/C4_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200659-tortoiseshell-200659;Glasseslit;200659
true;Eyeglasses;USD;true;This classic rectangle frame is made with mixed meterial, which makes it an excellent choice for everyday glasses. Small decorations in front of frame make the frame more exquisite. The metal temple arms have a shiny finish with smmoth temple tips and feature spring hinges.;2847;0.00;true;1722342515;Averil Rectangle Eyeglasses;33.95;tortoiseshell,red,other;false;https://www.glasseslit.com/Public/img/products/B01178/C2_0.jpg;1;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Faveril-tortoiseshell-b01178;Glasseslit;B01178
true;Eyeglasses;USD;true;With a retro appearance, this classic black and round frame will serve you well no matter where you decide to wear them. Full-rim round design for women comes in two different colors (black outside and red inside) in temple. This beautiful frame will go perfectly with prescription lenses.;3332;0.00;true;1722342515;Rihanna Round Eyeglasses;19.95;black;false;https://www.glasseslit.com/Public/img/products/200265/C6_0.jpg;1;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Frihanna-black-200265;Glasseslit;200265
true;Sunglasses;USD;true;This pair of sunglasses is both unique and will attract more attention among the crowds. And the square design can also bring a cute and adorable looking for you. Besides, the high quality of the material makes the frame light to wear and you will definitely enjoy the wearing time.;3536;0.00;true;1722342515;Halle Square Sunglasses;;tortoiseshell,black,black and tortoiseshell,champagne;false;https://www.glasseslit.com/Public/img/products/400096/tortoiseshell_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fhalle-tortoiseshell-400096;Glasseslit;400096
true;Eyeglasses;USD;true; The Crystal round eyeglasses can be a bold pair of everyday glasses. This medium-size frame features fashionable colors: green, purple and floral. Please note, the actual pattern on eyeglasses may vary slightly from the one pictured.;3619;0.00;true;1722342515;Crystal Round Eyeglasses;;green and black;false;https://www.glasseslit.com/Public/img/products/200445/C6_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fcrystal-green_and_black-200445;Glasseslit;200445
true;Eyeglasses;USD;true;Be part of the glamorous set in these purr-fect cat-eye glasses. Made from glossy acetate, the lightweight frame features a bold, simplistic design that is suprisingly lightweight and comfortable. It is available in black, purple, or pink. With the spring hinges, it is comfortable to wear.;3740;0.00;true;1722342515;200542 Cateye Spring Hinge Glasses;;pink;false;https://www.glasseslit.com/Public/img/products/200542/C9_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200542-pink-200542;Glasseslit;200542
true;Eyeglasses;USD;true;These oval glasses feature colorful pattern temple arms. The narrow frame is made with lightweight TR90 plastic for all-day comfort. It comes in four colors: red, blue, floral and purple.;3748;0.00;true;1722342515;B00428 Oval Glasses;;red,blue,purple;false;https://www.glasseslit.com/Public/img/products/B00428/C64_0.jpg;12.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fb00428-red-b00428;Glasseslit;B00428
true;Eyeglasses;USD;true;The light square frame is made of TR90. The temple arms look like wooden, but they are just wood pattern. It comes in the hot sale color: clear.;3787;0.00;true;1722342515;200581 Square Glasses;;clear;false;https://www.glasseslit.com/Public/img/products/200581/white_0.jpg;23.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200581-clear-200581;Glasseslit;200581
true;Eyeglasses;USD;true;There’s something wonderfully retro about these classic frames. The full-rim square style is a flattering look for women and men, and comes in clear and black. The type is so hot now.;3788;0.00;true;1722342515;200582 Square Glasses;;clear,black;false;https://www.glasseslit.com/Public/img/products/200582/white_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200582-clear-200582;Glasseslit;200582
true;Eyeglasses;USD;true;With its classic square silhouette and clean lines, the medium-sized frame is great for stylish sunglasses or bold everyday glasses. It is available in clear and champagne.;3789;0.00;true;1722342515;200583 Square Glasses;;clear,champagne;false;https://www.glasseslit.com/Public/img/products/200583/C5_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200583-champagne-200583;Glasseslit;200583
true;Eyeglasses;USD;true;When square frame combines with the magnetic clip on and spring hinges, it becomes  the amazing sunglasses. There is gradient tint on the polazied clip ons. Two colors are available: cameo brown and pink.;3843;0.00;true;1722342515;200634 Square Spring Hinge Magnetic Clip on Eyeglasses;29.95;cameo brown;false;https://www.glasseslit.com/Public/img/products/200634/C3_0.jpg;17;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200634-cameo_brown-200634;Glasseslit;200634
true;Eyeglasses;USD;true;The rational aesthetic is suitable for this cateye glasses. The special design at the top of the cat eyes makes the frame so unique. With the  spring hinges, the frame is suitable for ladies with small or medium face.;3853;0.00;true;1722342515;200603 Cateye Spring Hinge Eyeglasses;;blue,purple and brown,purple tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200603/C2_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200603-purple_tortoiseshell-200603;Glasseslit;200603
true;Eyeglasses;USD;true;Karen Round Eyeglasses is in Italy fashion design. The top of the frame is in metal and acetate and the bottom is in metal.  It comes in to colors: black and red.;3639;0.00;true;1722342515;Karen Round Eyeglasses;;red;false;https://www.glasseslit.com/Public/img/products/200464/C32_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fkaren-red-200464;Glasseslit;200464
true;Eyeglasses;USD;true;Compared with crazy cat eye frame, this type will be elegant one. Made with tr90 and metal, it is durable. The magneticl clip ons make it to be sunglasses easily. It is comfortable due to the spring hinges. There is gradient tint on the polazied clip ons. Two colors are available: black and pink.;3845;0.00;true;1722342515;200636 Cateye Spring Hinge Magnetic Clip on Eyeglasses;29.95;black,brown,burgundy;false;https://www.glasseslit.com/Public/img/products/200636/C7_0.jpg;17;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200636-burgundy-200636;Glasseslit;200636
true;Eyeglasses;USD;true;The cateye frame with spring hinges has metal insert of the temple arms, so it is durable. It comes in three colors: amber, rainbow and black.;3867;0.00;true;1722342515;200643 Cateye Spring Hinge Eyeglasses;;amber,rainbow,black;false;https://www.glasseslit.com/Public/img/products/200643/C1_0.jpg;26.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200643-amber-200643;Glasseslit;200643
true;Eyeglasses;USD;true;The square magnetic clip on frame has spring hinges, so it is comfortable to wear. The front is made in TR90 and the temples are made in metal. The pink one has polazied clip ons with pink on top and blue at the bottom. The clear one has polazied clip ons with pink on top and grey at the bottom.;3921;0.00;true;1722342515;200675 Square Magnetic Clip on Glasses;29.95;clear;false;https://www.glasseslit.com/Public/img/products/200675/C5_0.jpg;17;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200675-clear-200675;Glasseslit;200675
true;Sunglasses;USD;true;The sunglassses is so cool. With the rivets on the temple arms make the frame lively. If you really have a large face, please do not choose it.;3927;0.00;true;1722342515;400173 Oval Sunglasses;;tortoiseshell;false;https://www.glasseslit.com/Public/img/products/400173/C2_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F400173-tortoiseshell-400173;Glasseslit;400173
true;Eyeglasses;USD;true;The half rim rectangle glasses is for men. It is very light. With the adjustable nose pads, it is comfortable to wear. Three colors are available: black, silver and brown.  ;3948;0.00;true;1722342515;J00237 Rectangle Eyeglasses;;brown;false;https://www.glasseslit.com/Public/img/products/J00237/C3_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fj00237-brown-j00237;Glasseslit;J00237
true;Eyeglasses;USD;true;The cateye glasses is made with metal and acetate. With the spring hinges, it is comfortable to wear. It comes in three colors: black and white, blue and black, green.  ;3957;0.00;true;1722342515;200688 Cateye Spring Hinge Eyeglasses;;green,blue and black;false;https://www.glasseslit.com/Public/img/products/200688/C3_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200688-blue_and_black-200688;Glasseslit;200688
true;Sunglasses;USD;true;The cateye sunglasses has small lenses, so it is kindly for the person with strong correction.  It is in small size.  ;3971;0.00;true;1722342515;400183 Cateye Sunglasses;;yellow;false;https://www.glasseslit.com/Public/img/products/400183/gold_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F400183-yellow-400183;Glasseslit;400183
true;Sunglasses;USD;true;So fashionable glasses. With the pearl in the end of the temple tips, the frame will not be monotonous. You can choose tint, polarized or photochromic lenses.  ;3973;0.00;true;1722342515;400185 Square Sunglasses;;grey;false;https://www.glasseslit.com/Public/img/products/400185/C7_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F400185-grey-400185;Glasseslit;400185
true;Eyeglasses;USD;true;The men frame is a contemporary browline that transitions from work to weekend seamlessly. The wide frame is available in black and silver, black and grey. The adjustable nose pads make the frame comfortable to wear.  ;4014;0.00;true;1722342515;100299 Browline Eyeglasses;;black and silver,black and grey;false;https://www.glasseslit.com/Public/img/products/100299/black and grey_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100299-black_and_grey-100299;Glasseslit;100299
true;Eyeglasses;USD;true;Give your look a warm touch with soft neutrals. These browline glasses feature a glossy brow over a metal frame. This wide frame is available in the following colors: matte black, brilliant black and transparent. Acetate temple tips and adjustable nose pads provide all-day comfort.  ;4016;0.00;true;1722342515;100301 Browline Eyeglasses;;matte black,brilliant black;false;https://www.glasseslit.com/Public/img/products/100301/C5_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100301-brilliant_black-100301;Glasseslit;100301
true;Eyeglasses;USD;true;"""Our magnetic clip-on sunshade sets come with prescription glasses and a polarized sunshade that snaps on securely to the front rim with hidden magnets for seamless sunglasses. Made with Ultem, a highly flexible yet extremely durable plastic, each frame and matching sunshade offers lightweight comfort. It comes in green with two colors clip ons. The yellow clip on is for night driving and the grey polarized clip on is for day time use.  ""  ";4027;0.00;true;1722342515;200704 Round Magnetic clip on Eyeglasses;29.95;orange,green;false;https://www.glasseslit.com/Public/img/products/200704/C4_0.jpg;17;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200704-green-200704;Glasseslit;200704
true;Sunglasses;USD;true;"""Displaying a prominent design with dark lenses in oval aviator rims and stylishly robust bridges connecting the upper and middle rims, it is modern and flashy, giving away a cool impression.  Equipped with fully integrated nose pads, compactly built hinges, and smooth temples all the way to the well-curved tips, looking neat, you can find instant comfort wearing it. Made out of metal, these glasses are sturdy and durable. It comes in grey.  ""  ";4047;0.00;true;1722342515;400190 Aviator Sunglasses;;grey;false;https://www.glasseslit.com/Public/img/products/400190/C2_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F400190-grey-400190;Glasseslit;400190
true;Sunglasses;USD;true;Displaying a sharp design with concise rectangle-shaped rims and a solid bridge connecting the rims, the frame is modest and trendy, giving you a notable impression. Equipped with crafty hinges and minimalist temples all the way to the nicely-curved tips, you may instantly be comfortable wearing it. Made out of plastic, these glasses are light and flexible. It is available in three color options: black, tortoiseshell and amber.  ;4049;0.00;true;1722342515;400192 Rectangle Sunglasses;;black,tortoiseshell,amber;false;https://www.glasseslit.com/Public/img/products/400192/C5_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F400192-amber-400192;Glasseslit;400192
true;Eyeglasses;USD;true;How cute the frame is. It is in the cateye shape. On the top of lenses, there is half round moon design. In the corner of the temples, the pearl as well as the small zircons make the frame elegent.  The adjustable nose pads make it comfortable to wear.   ;4058;0.00;true;1722342515;500005 Cateye Rimless Eyeglasses;;rose gold;false;https://www.glasseslit.com/Public/img/products/500005/gold_0.jpg;59.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F500005-rose_gold-500005;Glasseslit;500005
true;Eyeglasses;USD;true;The cat eye frame has line chart temple arms. It is adorable. It also has spring hinge and double-color design. The blue one has silver temple arems, the clear one has pink temples arms and the pink one has rose temple arms.;3919;0.00;true;1722342515;200674 Cateye Spring Hinge Eyeglasses;;clear,blue,pink;false;https://www.glasseslit.com/Public/img/products/200674/C2_0.jpg;26.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200674-clear-200674;Glasseslit;200674
true;Eyeglasses;USD;true;The oval frame has retro colored temple arms. It is made in high quality acetate and metal. With the adjustable nose pads and spring hinges, it is comfortable to wear. It comes in two colors: tortoiseshel,  black and red.  ;3937;0.00;true;1722342515;B00789 Oval Spring Hinge Eyeglasses;;tortoiseshell,black and red;false;https://www.glasseslit.com/Public/img/products/B00789/C03_0.jpg;39.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fb00789-tortoiseshell-b00789;Glasseslit;B00789
true;Eyeglasses;USD;true;The cateye glasses is in two-tune design. The temple arms are in special shape. With the adjustable nose pads, it is comfortable to wear. Two clors are available: blue and purple, clear and pink.  ;3956;0.00;true;1722342515;200697 Cateye Spring Hinge Eyeglasses;;blue and purple,clear and pink;false;https://www.glasseslit.com/Public/img/products/200697/C3_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200697-clear_and_pink-200697;Glasseslit;200697
true;Sunglasses;USD;true;The cateye sunglasses are made with high-quality materials that have a modern feeling. They are beloved by most women because of their fashionable and simply designs. On the corner of the frame, there are some metal decorations.  ;3974;0.00;true;1722342515;400186 Cateye Sunglasses;;pink;false;https://www.glasseslit.com/Public/img/products/400186/pink_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F400186-pink-400186;Glasseslit;400186
true;Eyeglasses;USD;true;"""These classic rectangle glasses are lightweight, which makes them perfect for everyday wear. The medium-wide stainless-steel frame features adjustable nose pads and acetate temple arms for added comfort. It is available in rose gold.  ""  ";3991;0.00;true;1722342515;200740 Rectangle Eyeglasses;;rose gold;false;https://www.glasseslit.com/Public/img/products/200740/rose gold_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200740-rose_gold-200740;Glasseslit;200740
true;Eyeglasses;USD;true;These metal glasses offer pure sophistication with incomparable durability and lightweight comfort. This medium-sized, rectangle frame has a classic half-rim silhouette with modern detailing at the temples. It is available in black. Adjustable nose pads provide added comfort.  ;4006;0.00;true;1722342515;100297 Rectangle Eyeglasses;;black;false;https://www.glasseslit.com/Public/img/products/100297/C4_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100297-black-100297;Glasseslit;100297
true;Eyeglasses;USD;true;This stylish magnetic clip on features classic round glasses and a seamless polarized sunshade. For 2-in-1 glasses and sunglasses, the sunshade attaches easily at the corners with small magnets. It comes in pink with polarized yellow tint clip ons.  ;4026;0.00;true;1722342515;200703 Round Magnetic clip on Eyeglasses;29.95;pink;false;https://www.glasseslit.com/Public/img/products/200703/C4_0.jpg;17;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200703-pink-200703;Glasseslit;200703
true;Sunglasses;USD;true;The frame is designed to highlight your confident look and create a prominent vibe to your appearance. Equipped with adjustable nose pads, concisely compact hinges, and slender smooth temples all the way to the soft-textured tips, looking neat, you can find instant comfort wearing it. Made out of metal, these glasses are sturdy and durable. It is available in three color options: gold, silver and black.  ;4043;0.00;true;1722342515;400207 Geometric Sunglasses;;gold,black;false;https://www.glasseslit.com/Public/img/products/400207/C4_0.jpg;28.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F400207-black-400207;Glasseslit;400207
true;Eyeglasses;USD;true;The geometric rimless frame is in low key. The peals on the temple arms make the glasses lively, The frame is in purple. The lenses in the pictures are in gradient purple. It is comfortable to wear due the adjustable nose pads.  ;4063;0.00;true;1722342515;500011 Geometric Rimless Eyeglasses;;purple;false;https://www.glasseslit.com/Public/img/products/500011/purple_0.jpg;59.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F500011-purple-500011;Glasseslit;500011
true;Eyeglasses;USD;true;The round frame with the round temple arms and round front, so it is totally round. The temple arms are inset in the front frame. So unique it is. It can be made as sunglasses too. Three colors available: black, tortoiseshell and rainbow.;3915;0.00;true;1722342515;200670 Round Eyeglasses;23.95;rainbow,black,tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200670/C1_0.jpg;1;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200670-black-200670;Glasseslit;200670
true;Sunglasses;USD;true;The round sunglasses is for fashion use with grey polarized lenses. No Rx can be added. It comes in white and brown;3902;0.00;true;1722342515;400169 Round Kids Sunglasses;;white,brown;false;https://www.glasseslit.com/Public/img/products/400169/C16_0.jpg;20.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F400169-brown-400169;Glasseslit;400169
true;Eyeglasses;USD;true;The geomatric cat eye frame will embellish you face shape. Believe me! Even for big face, it is comfortable to wear due to the spring hinges. Two colors available: rainbow and leopard print.;3918;0.00;true;1722342515;200672 Cateye Spring Hinge Eyeglasses;;rainbow,tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200672/C5_0.jpg;28.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200672-tortoiseshell-200672;Glasseslit;200672
true;Eyeglasses;USD;true;Merging fashion and function with clean lines, meticulous details, and lightweight comfort, this edgy rectangle, half-rim frame is a great choice for everyday glasses. Made with stainless steel, the temple arms are made with flexible TR90 plastic and have a matte two-tone design. It is available in blue and gray.  ;4001;0.00;true;1722342515;100289 Rectangle Eyeglasses;;grey,blue;false;https://www.glasseslit.com/Public/img/products/100289/C2_0.jpg;20.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100289-grey-100289;Glasseslit;100289
